variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
(Intercept),-5.977172209501438,3.606711164215823,-1.6572361737208874,0.09747173573818904,RS.glm.101,n ~ Julian + origin,1405.8424966089844,427.4668218880274,648,436.4621350093336,650,4,2.950066580632423e-6,21.342837761333158
Julian,0.02480051695028131,0.015016651011663771,1.6515344820238673,0.09862948579264538,RS.glm.101,n ~ Julian + origin,1405.8424966089844,427.4668218880274,648,436.4621350093336,650,4,2.950066580632423e-6,21.342837761333158
originHatchery,-0.5772346992297247,0.198946750818712,-2.9014532625150706,0.0037143618287916852,RS.glm.101,n ~ Julian + origin,1405.8424966089844,427.4668218880274,648,436.4621350093336,650,4,2.950066580632423e-6,21.342837761333158
(Intercept),-5.345342684061472,3.613715081885548,-1.4791821056552148,0.13909165076393681,RS.glm.112,n ~ Intertidal + Julian + origin,1405.9346042675138,428.15531861679676,647,439.14051630118337,650,5,2.817285719260041e-6,21.434945419862515
IntertidalUpstream,-0.3252657497768388,0.22806375797796374,-1.4262053412636788,0.15380907832374258,RS.glm.112,n ~ Intertidal + Julian + origin,1405.9346042675138,428.15531861679676,647,439.14051630118337,650,5,2.817285719260041e-6,21.434945419862515
Julian,0.022292544462283646,0.015033311521199508,1.4828765060078344,0.1381072245399369,RS.glm.112,n ~ Intertidal + Julian + origin,1405.9346042675138,428.15531861679676,647,439.14051630118337,650,5,2.817285719260041e-6,21.434945419862515
originHatchery,-0.51715119166697,0.20020479940227243,-2.5831108605336466,0.009791385474124382,RS.glm.112,n ~ Intertidal + Julian + origin,1405.9346042675138,428.15531861679676,647,439.14051630118337,650,5,2.817285719260041e-6,21.434945419862515
(Intercept),4.681746596440255,121.1123116682452,0.03865624007957711,0.9691644626687429,RS.glm.19,n ~ Distance + I(Julian^2) + Julian + origin,1405.9375825396198,428.49733734764743,646,441.56862739433063,650,6,2.813093519676324e-6,21.437923691968535
Distance,-0.0019873050650508926,9.562817992651208e-4,-2.078158411650298,0.03769477114883774,RS.glm.19,n ~ Distance + I(Julian^2) + Julian + origin,1405.9375825396198,428.49733734764743,646,441.56862739433063,650,6,2.813093519676324e-6,21.437923691968535
I(Julian^2),1.60464919860219e-4,0.00206527586234859,0.07769660353156964,0.9380693959295612,RS.glm.19,n ~ Distance + I(Julian^2) + Julian + origin,1405.9375825396198,428.49733734764743,646,441.56862739433063,650,6,2.813093519676324e-6,21.437923691968535
Julian,-0.05552638396887571,1.000564019358871,-0.05549508366736515,0.9557440465814656,RS.glm.19,n ~ Distance + I(Julian^2) + Julian + origin,1405.9375825396198,428.49733734764743,646,441.56862739433063,650,6,2.813093519676324e-6,21.437923691968535
originHatchery,-0.4795964062580509,0.20108677354700324,-2.3850221364556687,0.017078093681850155,RS.glm.19,n ~ Distance + I(Julian^2) + Julian + origin,1405.9375825396198,428.49733734764743,646,441.56862739433063,650,6,2.813093519676324e-6,21.437923691968535
(Intercept),0.5612468721441499,0.3439547549517436,1.6317462226184143,0.10273295835042352,RS.glm.32,n ~ Distance,1405.9491502889,426.781105365355,649,433.60125666009867,650,3,2.7968699023198152e-6,21.44949144124871
Distance,-0.0025633914444829434,9.516954062975809e-4,-2.6934998609013032,0.007070617495475242,RS.glm.32,n ~ Distance,1405.9491502889,426.781105365355,649,433.60125666009867,650,3,2.7968699023198152e-6,21.44949144124871
(Intercept),0.0077710667457995,0.15691025130704278,0.04952555158804148,0.9605004749582114,RS.glm.52,n ~ Intertidal + origin,1406.0659132248425,427.6993204359054,648,436.4714729390059,650,4,2.638259532818804e-6,21.56625437719117
IntertidalUpstream,-0.36661035738994274,0.22759373177316272,-1.6108104319645085,0.10722104666816329,RS.glm.52,n ~ Intertidal + origin,1406.0659132248425,427.6993204359054,648,436.4714729390059,650,4,2.638259532818804e-6,21.56625437719117
originHatchery,-0.4190050278865478,0.19177071505910423,-2.184927076886632,0.028894193835625952,RS.glm.52,n ~ Intertidal + origin,1406.0659132248425,427.6993204359054,648,436.4714729390059,650,4,2.638259532818804e-6,21.56625437719117
(Intercept),-0.41635585060751173,0.1340548110790441,-3.1058627978820663,0.0018972472380000482,RS.glm.50,n ~ SEX + Intertidal,1406.4362158139977,427.0347782691839,648,435.4088451320398,650,4,2.192337085833392e-6,21.936556966346416
SEXM,0.38365865040768515,0.18441242706157612,2.0804381598403876,0.03748536221543801,RS.glm.50,n ~ SEX + Intertidal,1406.4362158139977,427.0347782691839,648,435.4088451320398,650,4,2.192337085833392e-6,21.936556966346416
IntertidalUpstream,-0.44666152630068395,0.22909872142934565,-1.9496465258032223,0.051218263947158595,RS.glm.50,n ~ SEX + Intertidal,1406.4362158139977,427.0347782691839,648,435.4088451320398,650,4,2.192337085833392e-6,21.936556966346416
(Intercept),-0.02843793532052808,0.15364948899281344,-0.18508317539447328,0.8531637977105231,RS.glm.30,n ~ origin,1406.5162520010213,426.9726323443568,649,433.2180145186097,650,3,2.1063362077669407e-6,22.016593153369968
originHatchery,-0.4717654337888345,0.19128091751047674,-2.46634865583492,0.013649839779471958,RS.glm.30,n ~ origin,1406.5162520010213,426.9726323443568,649,433.2180145186097,650,3,2.1063362077669407e-6,22.016593153369968
(Intercept),-1.9583409885879333,3.5678741151573314,-0.5488817501347233,0.5830866031694337,RS.glm.100,n ~ Distance + Julian,1407.4225274354937,426.75840246686755,648,434.11603917874197,650,4,1.3388517271347965e-6,22.92286858784246
Distance,-0.002561842791909417,9.54922512586887e-4,-2.68277557408232,0.007301396954907255,RS.glm.100,n ~ Distance + Julian,1407.4225274354937,426.75840246686755,648,434.11603917874197,650,4,1.3388517271347965e-6,22.92286858784246
Julian,0.010388771680519474,0.014522946279743654,0.7153349933552772,0.4744020705451211,RS.glm.100,n ~ Distance + Julian,1407.4225274354937,426.75840246686755,648,434.11603917874197,650,4,1.3388517271347965e-6,22.92286858784246
(Intercept),13.438506660878678,122.15203647473523,0.11001459368758189,0.9123978010806497,RS.glm.13,n ~ SEX + Distance + I(Julian^2) + Julian,1407.762516187677,427.78773586925814,646,438.93823133231933,650,6,1.1295484492820694e-6,23.262857340025676
SEXM,0.3506402102666914,0.18649135095907712,1.8801955611530445,0.06008143035270672,RS.glm.13,n ~ SEX + Distance + I(Julian^2) + Julian,1407.762516187677,427.78773586925814,646,438.93823133231933,650,6,1.1295484492820694e-6,23.262857340025676
Distance,-0.0023495190760153203,9.553713650066055e-4,-2.459273076495312,0.013921867816184857,RS.glm.13,n ~ SEX + Distance + I(Julian^2) + Julian,1407.762516187677,427.78773586925814,646,438.93823133231933,650,6,1.1295484492820694e-6,23.262857340025676
I(Julian^2),2.720719497848716e-4,0.00208374032053664,0.1305690287332939,0.8961162444243521,RS.glm.13,n ~ SEX + Distance + I(Julian^2) + Julian,1407.762516187677,427.78773586925814,646,438.93823133231933,650,6,1.1295484492820694e-6,23.262857340025676
Julian,-0.12010795547271896,1.0092418333856719,-0.1190081024186211,0.905268936602589,RS.glm.13,n ~ SEX + Distance + I(Julian^2) + Julian,1407.762516187677,427.78773586925814,646,438.93823133231933,650,6,1.1295484492820694e-6,23.262857340025676
(Intercept),7.318649526715675,121.8538769911612,0.06006086722416342,0.9521071571003232,RS.glm.29,n ~ I(Julian^2) + Julian + origin,1407.8321465153083,427.4706072190854,647,436.47666897084446,650,5,1.090899719659948e-6,23.332487667657006
I(Julian^2),2.2660722388375662e-4,0.002078341062566468,0.10903274152892287,0.9131765211510907,RS.glm.29,n ~ I(Julian^2) + Julian + origin,1407.8321465153083,427.4706072190854,647,436.47666897084446,650,5,1.090899719659948e-6,23.332487667657006
Julian,-0.08502230881626621,1.0067761287147472,-0.08445006431052939,0.9326986038514922,RS.glm.29,n ~ I(Julian^2) + Julian + origin,1407.8321465153083,427.4706072190854,647,436.47666897084446,650,5,1.090899719659948e-6,23.332487667657006
originHatchery,-0.5754755973509442,0.19986926255780593,-2.8792601222737084,0.003986094071750597,RS.glm.29,n ~ I(Julian^2) + Julian + origin,1407.8321465153083,427.4706072190854,647,436.47666897084446,650,5,1.090899719659948e-6,23.332487667657006
(Intercept),-3.138189281004242,3.5170785705190513,-0.8922715879335922,0.37224737922085305,RS.glm.111,n ~ SEX + Intertidal + Julian,1407.8368056878237,427.1834098667819,647,436.17668975293645,650,5,1.08836133250839e-6,23.33714684017241
SEXM,0.39147458999998236,0.18519767388910305,2.113820232074829,0.034530624257634174,RS.glm.111,n ~ SEX + Intertidal + Julian,1407.8368056878237,427.1834098667819,647,436.17668975293645,650,5,1.08836133250839e-6,23.33714684017241
IntertidalUpstream,-0.43882171161624817,0.22971121930284158,-1.9103190211955827,0.05609215015314494,RS.glm.111,n ~ SEX + Intertidal + Julian,1407.8368056878237,427.1834098667819,647,436.17668975293645,650,5,1.08836133250839e-6,23.33714684017241
Julian,0.011203699242105855,0.014451913137881252,0.7752398686052713,0.4381979337469897,RS.glm.111,n ~ SEX + Intertidal + Julian,1407.8368056878237,427.1834098667819,647,436.17668975293645,650,5,1.08836133250839e-6,23.33714684017241
(Intercept),-22.149442144623332,122.44090604898429,-0.18089903823287717,0.8564468237771576,RS.glm.48,n ~ Intertidal + I(Julian^2) + Julian + origin,1407.9184634924684,428.15279529691696,646,439.15461049521144,650,6,1.0448196617756819e-6,23.4188046448171
IntertidalUpstream,-0.33040465630379057,0.22927297778395217,-1.441097243544926,0.14955721218043858,RS.glm.48,n ~ Intertidal + I(Julian^2) + Julian + origin,1407.9184634924684,428.15279529691696,646,439.15461049521144,650,6,1.0448196617756819e-6,23.4188046448171
I(Julian^2),-2.866154722831398e-4,0.002088832737419656,-0.13721322303536718,0.8908622592986644,RS.glm.48,n ~ Intertidal + I(Julian^2) + Julian + origin,1407.9184634924684,428.15279529691696,646,439.15461049521144,650,6,1.0448196617756819e-6,23.4188046448171
Julian,0.16114692494177246,1.0117545115610858,0.15927472830650485,0.8734524304647029,RS.glm.48,n ~ Intertidal + I(Julian^2) + Julian + origin,1407.9184634924684,428.15279529691696,646,439.15461049521144,650,6,1.0448196617756819e-6,23.4188046448171
originHatchery,-0.5183129175809856,0.2008903648700477,-2.5800785314729895,0.009877784940580739,RS.glm.48,n ~ Intertidal + I(Julian^2) + Julian + origin,1407.9184634924684,428.15279529691696,646,439.15461049521144,650,6,1.0448196617756819e-6,23.4188046448171
(Intercept),-0.5046391259084939,0.12329193259723961,-4.0930425476986345,4.257495601794547e-5,RS.glm.33,n ~ SEX,1408.1408430404013,426.50650601351373,649,431.0912853056367,650,3,9.34872169730845e-7,23.64118419274996
SEXM,0.3931995641742809,0.18446270707240062,2.131593807847308,0.03304025324135684,RS.glm.33,n ~ SEX,1408.1408430404013,426.50650601351373,649,431.0912853056367,650,3,9.34872169730845e-7,23.64118419274996
(Intercept),-0.2330938821673804,0.10281236585606178,-2.2671774958832662,0.02337938498775347,RS.glm.53,n ~ Intertidal,1408.7947491086065,426.20892507559284,649,430.1271416341444,650,3,6.741527848479088e-7,24.29509026095525
IntertidalUpstream,-0.46005329839256265,0.22843750158601844,-2.013913193755225,0.04401864808154455,RS.glm.53,n ~ Intertidal,1408.7947491086065,426.20892507559284,649,430.1271416341444,650,3,6.741527848479088e-7,24.29509026095525
(Intercept),30.358124421282554,121.40813360007483,0.25005016979573963,0.8025485507566015,RS.glm.25,n ~ Distance + I(Julian^2) + Julian,1409.3630459518147,426.79795734878957,647,434.2172879274039,650,5,5.074044145031089e-7,24.863387104163394
Distance,-0.002549887210104949,9.557156145012372e-4,-2.668039709109145,0.0076295240214423994,RS.glm.25,n ~ Distance + I(Julian^2) + Julian,1409.3630459518147,426.79795734878957,647,434.2172879274039,650,5,5.074044145031089e-7,24.863387104163394
I(Julian^2),5.516421711200076e-4,0.0020719614088576806,0.2662415278401061,0.7900532022172713,RS.glm.25,n ~ Distance + I(Julian^2) + Julian,1409.3630459518147,426.79795734878957,647,434.2172879274039,650,5,5.074044145031089e-7,24.863387104163394
Julian,-0.25675767052810283,1.0033772040101858,-0.25589346608824926,0.7980331000026502,RS.glm.25,n ~ Distance + I(Julian^2) + Julian,1409.3630459518147,426.79795734878957,647,434.2172879274039,650,5,5.074044145031089e-7,24.863387104163394
(Intercept),-3.4819854663751437,3.5227573035256317,-0.9884261577969953,0.32294398200795826,RS.glm.99,n ~ SEX + Julian,1409.4165466028526,426.7484039438135,648,432.0727184873445,650,4,4.94011117428664e-7,24.916887755201287
SEXM,0.4015836173934054,0.18505813772119734,2.1700403037580465,0.030003792840850408,RS.glm.99,n ~ SEX + Julian,1409.4165466028526,426.7484039438135,648,432.0727184873445,650,4,4.94011117428664e-7,24.916887755201287
Julian,0.012262287672708342,0.014495074263559199,0.8459623903780811,0.39757372546495506,RS.glm.99,n ~ SEX + Julian,1409.4165466028526,426.7484039438135,648,432.0727184873445,650,4,4.94011117428664e-7,24.916887755201287
(Intercept),-24.546121920399717,123.73981705066878,-0.1983688234349709,0.8427565080275901,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,1409.811696027577,427.18543613714496,646,436.20457151807744,650,6,4.054442216076069e-7,25.31203717992571
SEXM,0.39307995551084146,0.18692411136733336,2.102885243832357,0.03547580203675256,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,1409.811696027577,427.18543613714496,646,436.20457151807744,650,6,4.054442216076069e-7,25.31203717992571
IntertidalUpstream,-0.44581406490607955,0.23091542498857534,-1.9306378728408309,0.053527850851430185,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,1409.811696027577,427.18543613714496,646,436.20457151807744,650,6,4.054442216076069e-7,25.31203717992571
I(Julian^2),-3.653925808995766e-4,0.002111684908823314,-0.17303366585272562,0.8626249652112309,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,1409.811696027577,427.18543613714496,646,436.20457151807744,650,6,4.054442216076069e-7,25.31203717992571
Julian,0.18815485299050563,1.0225689291992812,0.18400212212377662,0.8540117901340472,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,1409.811696027577,427.18543613714496,646,436.20457151807744,650,6,4.054442216076069e-7,25.31203717992571
(Intercept),-2.5348500296541205,3.521336872032424,-0.7198544535135802,0.4716146135923988,RS.glm.113,n ~ Intertidal + Julian,1410.365358514941,426.2780290726164,648,430.6319767343588,650,4,3.074006869482711e-7,25.86569966728962
IntertidalUpstream,-0.45362222938715413,0.22896378448212099,-1.981196416774706,0.04756925091665596,RS.glm.113,n ~ Intertidal + Julian,1410.365358514941,426.2780290726164,648,430.6319767343588,650,4,3.074006869482711e-7,25.86569966728962
Julian,0.0094874908552388,0.014508531563405343,0.6539249553806643,0.5131601552191551,RS.glm.113,n ~ Intertidal + Julian,1410.365358514941,426.2780290726164,648,430.6319767343588,650,4,3.074006869482711e-7,25.86569966728962
(Intercept),21.64025621882461,123.05435233440637,0.17585933214305277,0.8604044555957518,RS.glm.24,n ~ SEX + I(Julian^2) + Julian,1411.3810350865267,426.72237520425483,647,432.0823627653855,650,5,1.8499222182660855e-7,26.88137623887542
SEXM,0.3995025831809474,0.1869646883806313,2.1367809431887035,0.03261581283003328,RS.glm.24,n ~ SEX + I(Julian^2) + Julian,1411.3810350865267,426.72237520425483,647,432.0823627653855,650,5,1.8499222182660855e-7,26.88137623887542
I(Julian^2),4.286105534238734e-4,0.0020997162009393088,0.20412784986472665,0.8382535914611876,RS.glm.24,n ~ SEX + I(Julian^2) + Julian,1411.3810350865267,426.72237520425483,647,432.0823627653855,650,5,1.8499222182660855e-7,26.88137623887542
Julian,-0.19534016936357404,1.0168184367197266,-0.19210919305686935,0.8476566740179763,RS.glm.24,n ~ SEX + I(Julian^2) + Julian,1411.3810350865267,426.72237520425483,647,432.0823627653855,650,5,1.8499222182660855e-7,26.88137623887542
(Intercept),-2.8783020511389097,3.5342490073301924,-0.8144027331320405,0.4154142734139526,RS.glm.102,n ~ Julian,1412.1488136037628,425.50223670694015,649,426.0384387497661,650,3,1.26017970701405e-7,27.649154756111557
Julian,0.010552789935540475,0.014576815650968342,0.7239434310085036,0.46910046501130115,RS.glm.102,n ~ Julian,1412.1488136037628,425.50223670694015,649,426.0384387497661,650,3,1.26017970701405e-7,27.649154756111557
(Intercept),-8.240753494789429,123.17425963427017,-0.06690321110317958,0.9466587566778043,RS.glm.51,n ~ Intertidal + I(Julian^2) + Julian,1412.3635715721905,426.2709800888476,647,430.6266444268577,650,5,1.1318747753663259e-7,27.863912724539205
IntertidalUpstream,-0.45552634038686773,0.23036934475060633,-1.9773739465205853,0.04799937669101197,RS.glm.51,n ~ Intertidal + I(Julian^2) + Julian,1412.3635715721905,426.2709800888476,647,430.6266444268577,650,5,1.1318747753663259e-7,27.863912724539205
I(Julian^2),-9.738751864811376e-5,0.002102898677363571,-0.04631108464541414,0.9630623045202901,RS.glm.51,n ~ Intertidal + I(Julian^2) + Julian,1412.3635715721905,426.2709800888476,647,430.6266444268577,650,5,1.1318747753663259e-7,27.863912724539205
Julian,0.056651212137291906,1.0181521415723214,0.055641205104971884,0.9556276384049806,RS.glm.51,n ~ Intertidal + I(Julian^2) + Julian,1412.3635715721905,426.2709800888476,647,430.6266444268577,650,5,1.1318747753663259e-7,27.863912724539205
(Intercept),39.25238337368398,122.5027954551476,0.3204203073721334,0.7486497333398111,RS.glm.31,n ~ I(Julian^2) + Julian,1414.04874155396,425.5280218493016,648,426.16453094226324,650,4,4.873807471542989e-8,29.54908270630881
I(Julian^2),7.187786615097717e-4,0.0020911663154504928,0.3437214229203609,0.731055798578085,RS.glm.31,n ~ I(Julian^2) + Julian,1414.04874155396,425.5280218493016,648,426.16453094226324,650,4,4.873807471542989e-8,29.54908270630881
Julian,-0.3376058966471708,1.012516259012285,-0.33343256825970097,0.7388077824087809,RS.glm.31,n ~ I(Julian^2) + Julian,1414.04874155396,425.5280218493016,648,426.16453094226324,650,4,4.873807471542989e-8,29.54908270630881
